DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2024,0.73,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2013,0.59,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2014,0.60,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2015,0.58,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2016,0.59,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2017,0.58,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2018,0.55,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2019,0.52,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2020,0.40,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2021,0.41,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2022,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2023,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Sweden,2024,0.49,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2013,0.42,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2014,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2015,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2016,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2017,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2018,0.53,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2019,0.49,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2020,0.39,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2021,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2022,0.51,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2023,0.49,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovenia,2024,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2013,0.55,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2014,0.58,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2015,0.64,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2016,0.67,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2017,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2018,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2019,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2020,0.57,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2021,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2022,0.74,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2023,0.68,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Slovakia,2024,0.65,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2013,0.84,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2014,0.83,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2015,0.83,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2016,0.80,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2017,0.76,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2018,0.73,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2019,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2020,0.63,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2022,0.73,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2023,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Türkiye,2024,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Ukraine,2014,0.76,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Ukraine,2015,0.81,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Ukraine,2017,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Ukraine,2018,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Ukraine,2019,0.70,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,United Kingdom,2013,0.92,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,United Kingdom,2015,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Kosovo*,2016,1.06,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Kosovo*,2017,1.20,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Kosovo*,2018,1.12,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Kosovo*,2019,1.18,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Andorra,2018,74.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Armenia,2014,93.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Armenia,2015,94.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Armenia,2016,94.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Armenia,2017,94.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Armenia,2018,93.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Armenia,2019,93.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Armenia,2020,94.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Armenia,2022,92.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2013,77.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2014,78.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2015,78.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2016,78.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2017,78.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2018,78.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2019,78.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2020,78.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2021,80.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2022,79.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2023,80.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Austria,2024,80.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Azerbaijan,2013,97.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Azerbaijan,2014,93.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Azerbaijan,2015,96.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Azerbaijan,2016,96.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Azerbaijan,2017,95.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Azerbaijan,2018,94.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Azerbaijan,2019,94.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Azerbaijan,2020,92.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Azerbaijan,2021,0.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bosnia and Herzegovina,2023,88.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bosnia and Herzegovina,2024,88.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belgium,2017,70.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belgium,2020,69.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belgium,2021,70.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belgium,2022,71.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belgium,2023,71.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2013,88.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2014,87.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2015,88.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2016,87.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2017,87.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2018,86.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2019,86.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2020,85.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2022,84.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2023,84.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Bulgaria,2024,83.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belarus,2013,73.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belarus,2014,71.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belarus,2015,71.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belarus,2016,70.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belarus,2017,69.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Belarus,2018,67.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2013,80.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2014,81.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2015,81.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2016,81.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2017,81.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2018,82.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2019,82.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2020,82.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2021,83.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2022,82.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2023,82.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Switzerland,2024,82.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Cyprus,2013,87.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Cyprus,2014,87.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Cyprus,2016,87.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Cyprus,2017,87.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Cyprus,2018,86.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Cyprus,2019,86.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2013,75.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2014,77.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2015,76.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2016,76.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2017,76.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2018,76.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2019,76.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2020,74.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2021,74.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2022,75.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2023,74.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Czechia,2024,74.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Germany,2013,75.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Germany,2014,75.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Germany,2015,76.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Germany,2016,76.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Germany including former GDR,2013,75.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Germany including former GDR,2014,75.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Germany including former GDR,2015,76.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Germany including former GDR,2016,76.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Denmark,2013,73.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Denmark,2014,72.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Denmark,2015,73.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Denmark,2016,73.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Denmark,2017,74.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Denmark,2018,74.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Denmark,2019,75.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Denmark,2020,75.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Denmark,2021,76.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2013,73.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2014,70.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2015,69.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2016,73.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2017,71.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2018,69.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2019,69.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2020,66.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2021,64.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2022,63.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2023,65.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Estonia,2024,68.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Greece,2013,88.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Greece,2014,88.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Greece,2015,87.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Greece,2016,88.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Greece,2017,88.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Greece,2018,87.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Greece,2019,86.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Greece,2023,81.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Greece,2024,78.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2013,84.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2014,85.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2015,84.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2016,83.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2017,83.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2018,82.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2019,81.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2020,77.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2021,81.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2023,82.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Spain,2024,82.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Finland,2013,76.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Finland,2014,76.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Finland,2015,74.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Finland,2016,74.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Finland,2017,67.7,,
